anumber	ost	nord	state_of
10908551	671288.900	242401.380	2006
10910010	672651.090	253860.240	2006
10910020	673564.500	253871.060	2006
10910080	673610.600	252423.730	2006
10910116	672753.430	251356.680	2006
10910142	672878.430	250741.830	2006
10910170	673672.010	250450.210	2006
10910200	673895.800	249757.150	2006
10910270	673773.040	247488.340	2006
10910340	673432.000	245401.090	2006
10910361	672796.580	244351.410	2006
10910401	673431.870	242654.790	2006
10911040	675755.970	252888.170	2006
10911170	675089.650	251399.330	2006
10911220	674674.550	250402.790	2006
10911260	675184.930	249558.710	2006
10911320	675074.440	248421.070	2006
10911350	675112.760	247608.630	2006
10911370	675759.080	246938.350	2006
10911450	675714.340	245670.870	2006
10911550	675821.630	244343.790	2006
10911680	674851.060	243483.990	2006
10912030	677304.304	253334.983	2006
10912100	677202.450	251972.930	2006
10912160	676960.060	250926.290	2006
10912260	677758.931	249633.622	2006
10912270	676774.070	249448.420	2006
10912290	677869.434	248707.887	2006
10912310	676097.540	247770.470	2006
10912350	677104.040	247263.980	2006
10912410	677552.390	246080.730	2006
10912510	677369.270	244444.220	2006
10912570	676062.190	243398.650	2006
10912580	677141.160	243130.860	2006
10912650	677018.480	242045.640	2006
10913000	679885.260	251326.460	2006
10913056	679657.617	253060.698	2006
10913070	678436.904	253006.938	2006
10913116	678816.881	251863.757	2006
10913120	678176.579	251284.006	2006
10913286	678599.505	249471.727	2006
10913606	679205.803	247103.915	2006
10913740	679595.210	244828.850	2006
10913750	678352.250	244794.960	2006
10913810	679258.680	243882.660	2006
10913860	678672.080	243145.180	2006
10913890	678838.820	242193.510	2006
10914000	680903.299	251246.933	2006
10914026	681321.531	253682.797	2006
10914256	681545.304	250054.054	2006
10914296	680417.505	248285.869	2006
10914516	680049.487	245848.682	2006
10914676	681444.563	242965.265	2006
10914710	680030.910	242448.710	2006
10914730	680990.890	242250.282	2006
10915146	683422.322	251707.068	2006
10915556	682643.821	247178.443	2006
10915630	683034.434	243124.171	2006
10915656	682728.998	244579.044	2006
10915740	683409.810	242381.250	2006
10915770	682455.920	242146.830	2006
10916066	685746.110	253205.420	2006
10916306	684100.237	249020.018	2006
10916386	685601.057	247510.040	2006
10916446	684097.733	246441.442	2006
10916526	685419.369	244816.991	2006
10916560	685335.610	243804.220	2006
10916600	685737.710	242537.900	2006
10917080	687116.680	252904.070	2006
10917196	686558.948	251261.410	2006
10917310	686933.430	250041.930	2006
10917350	687921.520	249349.730	2006
10917370	686906.180	248740.340	2006
10917530	686778.555	245646.137	2006
10917610	687957.180	244563.700	2006
10917680	686500.620	244049.340	2006
10917720	687690.690	243397.840	2006
10917840	687050.090	242353.510	2006
10918060	689692.820	253213.330	2006
10918140	689924.770	251779.890	2006
10918206	688386.410	251101.660	2006
10918290	689000.500	249458.070	2006
10918390	689587.160	248381.460	2006
10918430	688544.980	247372.840	2006
10918750	688179.000	242636.540	2006
10920101	691471.050	252035.590	2006
10920160	691565.040	250786.320	2006
10920180	690259.370	250171.610	2006
10920220	691035.680	249219.480	2006
10920340	690920.190	247757.380	2006
10920350	691923.710	247599.360	2006
10920380	690017.020	247281.760	2006
10920450	690563.380	246069.550	2006
10920610	690308.750	243112.250	2006
10920680	691968.340	242080.330	2006
10921110	693632.400	252453.960	2006
10921220	692549.040	249866.930	2006
10921440	692446.010	244196.820	2006
10921480	693405.570	243266.830	2006
10922140	695971.950	250843.080	2006
10922160	695261.180	250369.380	2006
10922190	694537.430	249972.520	2006
10922320	695437.400	247459.710	2006
10922380	694265.710	246556.950	2006
10922480	694728.450	244747.310	2006
10922570	695819.980	242176.580	2006
10923100	696207.349	252149.967	2006
10923110	697834.010	252094.380	2006
10923190	697554.410	250922.690	2006
10923250	696336.020	249481.630	2006
10923310	696861.160	248415.010	2006
10923520	697856.850	244244.100	2006
10924090	699946.360	252556.130	2006
10924160	699309.230	250956.500	2006
10924220	698160.250	249605.960	2006
10924310	698299.930	247916.900	2006
10924380	698965.160	246152.140	2006
10924400	699824.190	245004.130	2006
10924500	699670.170	243139.010	2006
10924510	698631.900	242863.210	2006
10924570	699432.290	242094.570	2006
10925260	701611.920	249065.560	2006
10925510	700796.790	243794.110	2006
10925630	701545.350	242068.520	2006
10926120	702264.420	251707.340	2006
10926380	702260.630	246132.300	2006
10926500	702614.980	243264.880	2006
10927320	704192.680	248029.750	2006
10927510	704993.620	244549.880	2006
10928070	707208.290	251931.830	2006
10928140	707104.030	249354.450	2006
10928380	706764.800	243157.720	2006
10930212	708949.290	247277.130	2006
10930280	707930.410	245631.440	2006
10931170	710728.900	249864.400	2006
10931410	709977.220	244636.220	2006
10931500	709076.800	243146.020	2006
10932040	711399.600	253417.260	2006
10932330	712005.910	246434.660	2006
10932530	711865.920	242953.190	2006
10933140	713373.720	251606.890	2006
10933360	713528.960	247763.240	2006
10933530	713666.280	244559.480	2006
10934270	716781.450	248532.310	2006
10934520	716484.350	242783.710	2006
10934560	715796.860	246524.340	2006
10935550	717619.660	251380.360	2006
10936200	720708.900	250262.260	2006
10936340	720029.910	247085.860	2006
10936552	719699.840	243175.140	2006
10937060	721101.710	252900.960	2006
10937420	722379.780	245322.200	2006
10938200	724099.880	250454.210	2006
10938320	723625.790	248029.400	2006
10938690	724106.230	242761.180	2006
10938760	724980.350	253085.200	2006
10940000	726395.530	245733.540	2006
10940650	726956.520	242105.320	2006
10941112	727209.150	251690.660	2006
10941290	726922.670	248556.110	2006
10942300	730603.900	247245.480	2006
10942490	729739.570	243227.110	2006
10942550	730014.620	249820.440	2006
10943470	732252.940	244552.730	2006
10944092	733518.150	252832.210	2006
10944320	733251.870	248174.290	2006
10944600	734856.670	250413.820	2006
10945510	735235.790	244196.820	2006
10946140	738273.160	252219.620	2006
10946410	737117.710	247742.110	2006
10947160	741179.880	251540.830	2006
10947280	740234.730	249895.690	2006
10947430	740366.530	247289.390	2006
10947610	739027.340	244413.850	2006
10950300	743197.150	249154.240	2006
10950630	742972.130	253934.230	2006
10950640	743295.920	242891.890	2006
10951110	746126.090	252841.910	2006
10951790	744312.000	246279.520	2006
10952350	746989.190	248045.640	2006
10952740	747789.760	244489.220	2006
10953100	748806.320	251502.750	2006
10954350	750117.120	247297.030	2006
10955280	753215.290	249814.690	2006
10955480	753461.400	245524.390	2006
10955710	753805.320	253578.900	2006
10957140	757495.290	251773.540	2006
10957350	756369.870	248433.150	2006
10957500	756838.940	245869.980	2006
10957650	756660.120	242955.870	2006
10958570	759490.240	245453.240	2006
10960200	760612.910	251784.250	2006
10960370	760731.260	248798.190	2006
10961000	762631.010	245364.980	2006
10962140	764645.730	251946.260	2006
10962260	764955.420	248523.760	2006
10963210	767971.430	249228.600	2006
10964030	768280.080	251473.000	2006
10968010	776852.850	242194.120	2006
11046310	563194.450	230357.290	2006
11047080	565633.190	237481.480	2006
11047170	565149.930	235590.600	2006
11047318	564156.920	231829.990	2006
11047360	565182.790	230680.980	2006
11049010	560000.000	236000.000	2006
11050020	567808.810	241632.500	2006
11050030	568494.570	240917.890	2006
11050210	568341.690	234345.800	2006
11050260	568767.770	231645.160	2006
11051370	570534.350	231697.620	2006
11052010	572461.500	241620.710	2006
11052190	571339.590	237688.440	2006
11052290	571696.440	234865.570	2006
11054420	575935.170	233947.090	2006
11054530	575305.900	230560.430	2006
11055120	577759.650	239898.230	2006
11055330	577833.780	236230.240	2006
11056100	580225.940	239927.590	2006
11056320	580001.550	234442.490	2006
11057000	582454.530	231581.920	2006
11057130	581080.530	237909.510	2006
11058340	583655.210	236117.340	2006
11059720	579063.260	230655.360	2006
11059750	573210.280	231445.400	2006
11059770	581585.410	233603.530	2006
11059810	584464.780	232516.430	2006
11060130	585120.660	238999.450	2006
11060190	585805.060	237018.050	2006
11060310	586734.940	234629.870	2006
11060460	586564.320	231764.490	2006
11061070	588522.450	240079.220	2006
11061130	587962.730	239237.650	2006
11063410	591799.950	231607.930	2006
11063450	592136.500	237952.850	2006
11064030	593093.720	241492.280	2006
11065130	596415.260	240531.450	2006
11065410	595511.920	236074.360	2006
11066330	598229.510	235659.860	2006
11066470	597797.860	231285.680	2006
11067176	599251.180	239585.140	2006
11068311	602510.370	234689.200	2006
11068420	601711.980	230740.220	2006
11069010	587067.580	241180.480	2006
11069400	594602.120	236648.900	2006
11069410	593339.260	236427.470	2006
11069420	593808.930	235708.430	2006
11069430	594247.180	236347.180	2006
11069440	594717.440	236319.950	2006
11069500	595369.170	236662.690	2006
11069510	595790.460	236496.150	2006
11069520	595938.630	236800.700	2006
11069660	600520.200	235312.480	2006
11069670	600935.290	237409.680	2006
11069680	595267.100	231270.010	2006
11069850	594054.080	236569.730	2006
11070170	603401.780	238379.470	2006
11070400	603846.240	231177.950	2006
11071220	605785.080	236914.720	2006
11072351	606757.260	234121.830	2006
11073000	609524.390	231501.000	2006
11073040	608890.630	241348.480	2006
11073150	609603.780	238404.400	2006
11073250	608992.080	235466.960	2006
11075030	612175.080	241622.720	2006
11075210	612111.410	236449.130	2006
11075530	613763.730	239253.830	2006
11076030	614526.580	241117.830	2006
11076210	615961.200	236844.630	2006
11076350	614965.630	233586.370	2006
11076480	615421.260	230774.740	2006
11076520	615398.480	239963.730	2006
11077500	616465.040	240792.080	2006
11077510	617696.140	239858.500	2006
11078010	619846.670	241384.000	2006
11078150	619667.830	239011.570	2006
11078320	619859.050	234187.020	2006
11079370	613537.060	232723.440	2006
11079380	613021.780	234996.550	2006
11079640	607305.490	241513.910	2006
11079650	604283.930	237432.000	2006
11080080	620890.670	240644.230	2006
11080152	621508.860	239478.710	2006
11081050	623279.250	241228.100	2006
11081160	623316.730	237610.820	2006
11081210	623026.590	236240.830	2006
11082360	625706.670	232179.550	2006
11082450	625444.900	240737.720	2006
11082460	624464.520	239303.750	2006
11082480	625509.550	235982.550	2006
11083500	627143.750	239766.370	2006
11083520	626580.160	238234.220	2006
11084040	629290.100	241229.940	2006
11084220	630117.740	237151.020	2006
11084360	629053.610	234337.340	2006
11084460	628410.300	232539.580	2006
11084590	629738.920	238666.650	2006
11085281	631004.040	235570.830	2006
11085411	631165.710	231551.160	2006
11085480	630908.390	240356.660	2006
11086030	632451.650	240216.700	2006
11087261	634782.000	236749.440	2006
11087461	634909.080	232172.000	2006
11088300	637280.710	230464.710	2006
11089390	627675.290	231113.950	2006
11089670	633739.095	230349.480	2006
11091241	640950.370	237482.020	2006
11091280	639186.920	235832.060	2006
11091450	640583.510	232336.170	2006
11091500	639030.870	231396.360	2006
11091560	640398.540	241626.320	2006
11092081	641946.440	240338.320	2006
11093311	643142.570	235255.960	2006
11093320	644396.250	235298.110	2006
11093410	643290.210	231737.570	2006
11094051	645131.840	241212.640	2006
11094421	646844.850	233492.740	2006
11095081	648866.700	240155.490	2006
11095261	647811.470	237375.530	2006
11095590	647445.090	230228.130	2006
11096400	649322.040	234641.310	2006
11096610	650017.050	230147.890	2006
11097011	651251.670	241982.900	2006
11097331	651503.530	236666.800	2006
11097491	652201.760	232854.880	2006
11098090	654937.160	240606.910	2006
11099000	637742.090	239556.470	2006
11099010	638268.000	234786.140	2006
11099320	648534.210	231833.195	2006
11099330	651878.855	231142.595	2006
11100317	656405.340	236416.010	2006
11100610	655709.480	230684.090	2006
11101091	657204.190	239662.330	2006
11101371	657471.600	231267.940	2006
11101380	658857.750	230931.970	2006
11102201	660231.920	236588.510	2006
11103050	662058.660	240648.500	2006
11103161	662507.390	237177.020	2006
11104131	663692.850	239048.490	2006
11105031	666494.810	241592.100	2006
11105321	665299.970	235604.780	2006
11105541	666843.540	230494.950	2006
11106181	668739.810	238848.530	2006
11106312	668974.040	236014.640	2006
11107411	669481.540	233329.540	2006
11108061	671159.920	240962.860	2006
11108121	671965.500	239913.930	2006
11108261	672016.600	236796.550	2006
11109200	661577.510	234263.210	2006
11109210	663077.465	232795.205	2006
11109220	662448.235	231076.920	2006
11109540	664771.150	233483.515	2006
11109650	663083.255	234862.945	2006
11110011	673884.690	241816.600	2006
11110270	673624.280	234821.170	2006
11110320	673698.070	233764.030	2006
11110420	673282.736	231271.635	2006
11111072	673981.250	241170.450	2006
11111101	674866.480	240390.440	2006
11111180	674345.980	238191.010	2006
11111330	675557.880	235104.520	2006
11111410	674838.340	233936.830	2006
11111490	675838.980	232290.480	2006
11111620	674314.910	236217.880	2006
11112010	677787.260	241810.620	2006
11112090	677271.710	240700.110	2006
11112100	677961.190	240290.720	2006
11112110	676596.314	240210.048	2006
11112180	677554.590	238732.560	2006
11112220	676143.270	238434.990	2006
11112280	677329.930	237121.220	2006
11112350	676116.200	236416.810	2006
11112370	677548.660	236059.500	2006
11112470	677822.050	234098.560	2006
11113040	678421.790	241468.350	2006
11113150	679775.250	239523.310	2006
11113260	678245.460	237729.550	2006
11113320	678669.250	236418.070	2006
11113360	679657.530	235654.680	2006
11113420	678760.850	235065.800	2006
11114050	681736.390	241638.030	2006
11114060	680259.750	241460.430	2006
11114140	681017.110	240312.110	2006
11114250	680781.780	238538.350	2006
11114330	680134.550	236627.030	2006
11114410	681566.530	235120.560	2006
11114530	680373.110	233107.660	2006
11115026	682972.064	241588.529	2006
11115110	682193.700	240749.010	2006
11115166	683889.520	240057.890	2006
11115170	683034.307	240270.112	2006
11115210	682641.836	239252.945	2006
11115250	683514.571	238863.646	2006
11115280	684063.243	238062.147	2006
11115310	682473.669	238063.243	2006
11115376	683351.893	237532.751	2006
11115401	682345.414	236960.832	2006
11115440	683017.028	236607.854	2006
11115490	682732.740	235616.030	2006
11115570	683728.760	233929.100	2006
11115790	683504.520	241078.090	2006
11115800	683184.840	231230.020	2006
11116020	684234.460	241570.570	2006
11116060	684667.390	240486.810	2006
11116110	684252.091	239520.814	2006
11116150	685401.472	239022.199	2006
11116196	684678.720	238686.740	2006
11116290	684231.399	237180.548	2006
11116320	685575.918	236656.192	2006
11116340	684546.300	236072.380	2006
11116510	684861.030	232526.060	2006
11117040	686580.430	241690.530	2006
11117100	687201.550	241074.850	2006
11117160	686617.660	240383.550	2006
11117260	686113.170	237486.880	2006
11117326	686738.800	235833.740	2006
11117380	686611.404	235026.129	2006
11117426	687847.079	234595.417	2006
11117491	686957.400	233685.500	2006
11117520	686244.190	232644.410	2006
11117600	687524.140	231376.860	2006
11117640	685849.120	230347.730	2006
11118030	689013.360	241837.400	2006
11118040	689699.250	241323.000	2006
11118060	688131.320	241052.730	2006
11118080	689060.170	240389.790	2006
11118160	688436.910	239403.150	2006
11118210	689687.820	238700.830	2006
11118330	688597.470	237609.000	2006
11118350	689438.890	237276.580	2006
11118400	688292.090	234900.030	2006
11118420	688656.352	234459.742	2006
11118470	687943.620	233553.533	2006
